timestamp,model,fusion,scoring,gdelt,risk_level,agg_mode,missing,tranche,mae,rmse,r2,log_r2,spearman,smape,n,notes
2026-07-15T16:39:14,EdgeGAT_full,edge_full,tk_tk,True,bilateral,first,median,100M,380300019.42,628471921.09,-0.5782,-83.8489,-0.1642,198.49,258,
2026-07-15T16:40:41,EdgeGATv2_full,edge_full,tk_tk,True,bilateral,first,median,all,1751642.47,29065522.49,-0.0021,0.1825,0.4468,126.28,123777,
2026-07-15T16:40:41,EdgeGATv2_full,edge_full,tk_tk,True,bilateral,first,median,1M,11456027.81,77580060.67,-0.0221,-9.9355,0.0977,159.96,17372,
2026-07-15T16:40:41,EdgeGATv2_full,edge_full,tk_tk,True,bilateral,first,median,10M,58853446.77,195796412.65,-0.0994,-30.0537,0.0202,191.2,2723,
2026-07-15T16:40:41,EdgeGATv2_full,edge_full,tk_tk,True,bilateral,first,median,100M,380496011.76,628572788.38,-0.5787,-90.372,-0.1985,198.87,258,
2026-07-15T16:41:57,EdgeGNN_full,edge_full,ka_tk,True,bilateral,first,median,all,1770240.26,29089289.7,-0.0037,-12.8319,nan,200.0,123777,
2026-07-15T16:41:57,EdgeGNN_full,edge_full,ka_tk,True,bilateral,first,median,1M,11833154.06,77645309.55,-0.0238,-185.9641,nan,200.0,17372,
2026-07-15T16:41:57,EdgeGNN_full,edge_full,ka_tk,True,bilateral,first,median,10M,59332879.56,195933055.56,-0.101,-321.6653,nan,200.0,2723,
2026-07-15T16:41:57,EdgeGNN_full,edge_full,ka_tk,True,bilateral,first,median,100M,380999815.88,628835313.5,-0.58,-603.1707,nan,200.0,258,
2026-07-15T16:45:20,EdgeGAT_full,edge_full,ka_tk,True,bilateral,first,median,all,1736382.39,29058118.92,-0.0016,0.1577,0.4074,126.21,123777,
2026-07-15T16:45:20,EdgeGAT_full,edge_full,ka_tk,True,bilateral,first,median,1M,11372751.47,77559554.27,-0.0215,-9.2462,0.1086,158.71,17372,
2026-07-15T16:45:20,EdgeGAT_full,edge_full,ka_tk,True,bilateral,first,median,10M,58592443.97,195750374.56,-0.0989,-28.3342,-0.0168,186.75,2723,
2026-07-15T16:45:20,EdgeGAT_full,edge_full,ka_tk,True,bilateral,first,median,100M,380386672.91,628514444.78,-0.5784,-88.0997,-0.1643,198.71,258,
2026-07-15T16:46:47,EdgeGATv2_full,edge_full,ka_tk,True,bilateral,first,median,all,1740734.46,29071828.46,-0.0025,0.1884,0.4517,126.76,123777,
2026-07-15T16:46:47,EdgeGATv2_full,edge_full,ka_tk,True,bilateral,first,median,1M,11563014.88,77598163.15,-0.0225,-12.0771,0.1146,170.84,17372,
2026-07-15T16:46:47,EdgeGATv2_full,edge_full,ka_tk,True,bilateral,first,median,10M,58981578.52,195834447.84,-0.0999,-34.2614,0.0103,193.4,2723,
2026-07-15T16:46:47,EdgeGATv2_full,edge_full,ka_tk,True,bilateral,first,median,100M,380641674.02,628647728.55,-0.5791,-99.575,-0.1955,199.19,258,
2026-07-15T16:48:01,EdgeGNN_full,edge_full,tk_ka,True,bilateral,first,median,all,1784253.74,29058075.21,-0.0016,0.1121,0.398,127.64,123777,
2026-07-15T16:48:01,EdgeGNN_full,edge_full,tk_ka,True,bilateral,first,median,1M,11373551.22,77552550.46,-0.0213,-8.54,0.11,157.62,17372,
2026-07-15T16:48:01,EdgeGNN_full,edge_full,tk_ka,True,bilateral,first,median,10M,58576901.38,195732936.23,-0.0987,-26.848,0.0129,186.61,2723,
2026-07-15T16:48:01,EdgeGNN_full,edge_full,tk_ka,True,bilateral,first,median,100M,380257188.47,628460866.8,-0.5781,-83.0165,-0.1777,198.32,258,
2026-07-15T16:51:22,EdgeGAT_full,edge_full,tk_ka,True,bilateral,first,median,all,1761873.11,29073352.68,-0.0026,0.0771,0.4063,128.41,123777,
2026-07-15T16:51:22,EdgeGAT_full,edge_full,tk_ka,True,bilateral,first,median,1M,11310392.67,77599159.66,-0.0226,-6.7834,0.1103,148.76,17372,
2026-07-15T16:51:22,EdgeGAT_full,edge_full,tk_ka,True,bilateral,first,median,10M,58499952.56,195716908.88,-0.0985,-23.4335,-0.0203,185.03,2723,
2026-07-15T16:51:22,EdgeGAT_full,edge_full,tk_ka,True,bilateral,first,median,100M,380257729.15,628439358.01,-0.578,-77.7372,-0.1443,198.43,258,
2026-07-15T16:52:47,EdgeGATv2_full,edge_full,tk_ka,True,bilateral,first,median,all,1742332.98,29066090.44,-0.0021,0.198,0.4531,125.7,123777,
2026-07-15T16:52:47,EdgeGATv2_full,edge_full,tk_ka,True,bilateral,first,median,1M,11470945.92,77582050.6,-0.0221,-10.4133,0.1094,162.72,17372,
2026-07-15T16:52:47,EdgeGATv2_full,edge_full,tk_ka,True,bilateral,first,median,10M,58855346.2,195799984.2,-0.0995,-30.8988,0.0027,191.11,2723,
2026-07-15T16:52:47,EdgeGATv2_full,edge_full,tk_ka,True,bilateral,first,median,100M,380526792.31,628581483.52,-0.5787,-92.479,-0.1926,198.97,258,
2026-07-15T17:03:56,EdgeGNN_full,blend,ka_ka,True,bilateral,first,median,all,1734895.41,29065136.48,-0.0021,0.1525,0.413,126.34,123777,
2026-07-15T17:03:56,EdgeGNN_full,blend,ka_ka,True,bilateral,first,median,1M,11442289.21,77579707.33,-0.022,-10.1807,0.1174,161.88,17372,
2026-07-15T17:03:56,EdgeGNN_full,blend,ka_ka,True,bilateral,first,median,10M,58780366.9,195794463.9,-0.0994,-29.9824,-0.011,189.67,2723,
2026-07-15T17:03:56,EdgeGNN_full,blend,ka_ka,True,bilateral,first,median,100M,380513948.52,628590171.46,-0.5788,-91.0707,-0.1532,198.94,258,
2026-07-15T17:06:15,EdgeGNN_full,attention,ka_ka,True,bilateral,first,median,all,2226259.86,29016560.34,0.0013,-0.5776,0.3539,145.18,123777,
2026-07-15T17:06:15,EdgeGNN_full,attention,ka_ka,True,bilateral,first,median,1M,11019598.46,77358335.37,-0.0162,-2.1611,0.1016,107.82,17372,
2026-07-15T17:06:15,EdgeGNN_full,attention,ka_ka,True,bilateral,first,median,10M,56495871.64,195227338.31,-0.093,-11.7849,-0.02,158.32,2723,
2026-07-15T17:06:15,EdgeGNN_full,attention,ka_ka,True,bilateral,first,median,100M,378595462.87,627467649.93,-0.5731,-49.2237,-0.0713,195.32,258,
2026-07-15T17:09:47,EdgeGAT_full,blend,ka_ka,True,bilateral,first,median,all,1741317.2,29055382.45,-0.0014,0.183,0.4699,124.8,123777,
2026-07-15T17:09:47,EdgeGAT_full,blend,ka_ka,True,bilateral,first,median,1M,11263891.03,77551514.59,-0.0213,-7.4892,0.113,146.32,17372,
2026-07-15T17:09:47,EdgeGAT_full,blend,ka_ka,True,bilateral,first,median,10M,58532279.2,195737479.52,-0.0988,-24.3711,-0.0202,185.45,2723,
2026-07-15T17:09:47,EdgeGAT_full,blend,ka_ka,True,bilateral,first,median,100M,380311218.47,628501317.35,-0.5783,-79.8827,-0.1721,198.48,258,
2026-07-15T17:13:54,EdgeGAT_full,attention,ka_ka,True,bilateral,first,median,all,1758327.62,29087047.85,-0.0036,-0.0027,0.0022,133.67,123777,
2026-07-15T17:13:54,EdgeGAT_full,attention,ka_ka,True,bilateral,first,median,1M,11795924.68,77639644.51,-0.0236,-16.9947,-0.0117,193.92,17372,
2026-07-15T17:13:54,EdgeGAT_full,attention,ka_ka,True,bilateral,first,median,10M,59295659.06,195921784.81,-0.1008,-47.5538,-0.0081,199.25,2723,
2026-07-15T17:13:54,EdgeGAT_full,attention,ka_ka,True,bilateral,first,median,100M,380962575.67,628812751.04,-0.5799,-125.5135,nan,199.93,258,
2026-07-15T17:15:27,EdgeGATv2_full,blend,ka_ka,True,bilateral,first,median,all,1754502.39,29060091.61,-0.0017,0.1567,0.4213,126.44,123777,
2026-07-15T17:15:27,EdgeGATv2_full,blend,ka_ka,True,bilateral,first,median,1M,11390731.75,77564165.63,-0.0216,-9.8012,0.1197,159.0,17372,
2026-07-15T17:15:27,EdgeGATv2_full,blend,ka_ka,True,bilateral,first,median,10M,58655663.45,195760617.24,-0.099,-29.3928,0.0025,187.79,2723,
2026-07-15T17:15:27,EdgeGATv2_full,blend,ka_ka,True,bilateral,first,median,100M,380389433.32,628525880.93,-0.5785,-89.7879,-0.1667,198.69,258,
2026-07-15T17:17:44,EdgeGATv2_full,attention,ka_ka,True,bilateral,first,median,all,1730891.6,29068158.35,-0.0023,0.1887,0.4372,125.51,123777,
2026-07-15T17:17:44,EdgeGATv2_full,attention,ka_ka,True,bilateral,first,median,1M,11493539.94,77588619.96,-0.0223,-10.5246,0.1178,164.82,17372,
2026-07-15T17:17:44,EdgeGATv2_full,attention,ka_ka,True,bilateral,first,median,10M,58879870.78,195815231.28,-0.0996,-31.2222,-0.0154,191.38,2723,
2026-07-15T17:17:44,EdgeGATv2_full,attention,ka_ka,True,bilateral,first,median,100M,380595423.97,628621815.8,-0.5789,-94.348,-0.162,199.14,258,
2026-07-15T17:19:19,EdgeGNN_full,blend,tk_tk,True,bilateral,first,median,all,1734211.19,29069619.22,-0.0024,0.1723,0.4248,125.96,123777,
2026-07-15T17:19:19,EdgeGNN_full,blend,tk_tk,True,bilateral,first,median,1M,11523645.26,77592800.5,-0.0224,-9.6953,0.1162,165.68,17372,
2026-07-15T17:19:19,EdgeGNN_full,blend,tk_tk,True,bilateral,first,median,10M,58938430.86,195824047.08,-0.0997,-29.8338,0.0089,192.55,2723,
2026-07-15T17:19:19,EdgeGNN_full,blend,tk_tk,True,bilateral,first,median,100M,380600793.22,628628399.94,-0.579,-89.6746,-0.1875,199.11,258,
2026-07-15T17:21:38,EdgeGNN_full,attention,tk_tk,True,bilateral,first,median,all,1774485.16,29044934.49,-0.0007,0.1176,0.4737,126.87,123777,
2026-07-15T17:21:38,EdgeGNN_full,attention,tk_tk,True,bilateral,first,median,1M,11193525.38,77517738.26,-0.0204,-6.0577,0.12,142.83,17372,
2026-07-15T17:21:38,EdgeGNN_full,attention,tk_tk,True,bilateral,first,median,10M,58232598.84,195658082.02,-0.0979,-21.422,-0.0101,180.74,2723,
2026-07-15T17:21:38,EdgeGNN_full,attention,tk_tk,True,bilateral,first,median,100M,380028978.04,628341658.64,-0.5775,-73.4804,-0.1836,197.88,258,
2026-07-15T17:25:06,EdgeGAT_full,blend,tk_tk,True,bilateral,first,median,all,1732148.12,29064380.58,-0.002,0.2171,0.4701,124.4,123777,
2026-07-15T17:25:06,EdgeGAT_full,blend,tk_tk,True,bilateral,first,median,1M,11429615.06,77577962.01,-0.022,-9.4137,0.1106,158.26,17372,
2026-07-15T17:25:06,EdgeGAT_full,blend,tk_tk,True,bilateral,first,median,10M,58806932.85,195792938.7,-0.0994,-29.0243,-0.0083,190.17,2723,
2026-07-15T17:25:06,EdgeGAT_full,blend,tk_tk,True,bilateral,first,median,100M,380503896.9,628576919.39,-0.5787,-89.7719,-0.1838,198.92,258,
2026-07-15T17:29:13,EdgeGAT_full,attention,tk_tk,True,bilateral,first,median,all,1738705.45,29066672.16,-0.0022,0.1999,0.4553,125.71,123777,
2026-07-15T17:29:13,EdgeGAT_full,attention,tk_tk,True,bilateral,first,median,1M,11480442.7,77584202.17,-0.0222,-10.6367,0.1154,162.28,17372,
2026-07-15T17:29:13,EdgeGAT_full,attention,tk_tk,True,bilateral,first,median,10M,58883093.42,195804864.65,-0.0995,-30.9519,0.0164,191.56,2723,
2026-07-15T17:29:13,EdgeGAT_full,attention,tk_tk,True,bilateral,first,median,100M,380527955.99,628586227.26,-0.5788,-91.5084,-0.1926,198.96,258,
2026-07-15T17:30:46,EdgeGATv2_full,blend,tk_tk,True,bilateral,first,median,all,1734103.73,29068326.83,-0.0023,0.1896,0.4312,125.5,123777,
2026-07-15T17:30:46,EdgeGATv2_full,blend,tk_tk,True,bilateral,first,median,1M,11495378.07,77588909.95,-0.0223,-10.109,0.1213,164.8,17372,
2026-07-15T17:30:46,EdgeGATv2_full,blend,tk_tk,True,bilateral,first,median,10M,58878238.94,195816016.04,-0.0996,-30.1348,0.0056,191.47,2723,
2026-07-15T17:30:46,EdgeGATv2_full,blend,tk_tk,True,bilateral,first,median,100M,380577567.32,628628260.03,-0.579,-90.2327,-0.2043,199.05,258,
2026-07-15T17:33:04,EdgeGATv2_full,attention,tk_tk,True,bilateral,first,median,all,1742915.55,29068585.57,-0.0023,0.197,0.4452,125.55,123777,
2026-07-15T17:33:04,EdgeGATv2_full,attention,tk_tk,True,bilateral,first,median,1M,11491535.47,77588698.63,-0.0223,-10.034,0.1046,161.93,17372,
2026-07-15T17:33:04,EdgeGATv2_full,attention,tk_tk,True,bilateral,first,median,10M,58916007.4,195815871.52,-0.0996,-30.4252,0.0116,192.14,2723,
2026-07-15T17:33:04,EdgeGATv2_full,attention,tk_tk,True,bilateral,first,median,100M,380576582.72,628612084.01,-0.5789,-92.219,-0.1946,199.06,258,
2026-07-15T17:34:37,EdgeGNN_full,blend,ka_tk,True,bilateral,first,median,all,1770240.26,29089289.7,-0.0037,-12.8319,nan,200.0,123777,
2026-07-15T17:34:37,EdgeGNN_full,blend,ka_tk,True,bilateral,first,median,1M,11833154.06,77645309.55,-0.0238,-185.9641,nan,200.0,17372,
2026-07-15T17:34:37,EdgeGNN_full,blend,ka_tk,True,bilateral,first,median,10M,59332879.56,195933055.56,-0.101,-321.6653,nan,200.0,2723,
2026-07-15T17:34:37,EdgeGNN_full,blend,ka_tk,True,bilateral,first,median,100M,380999815.88,628835313.5,-0.58,-603.1707,nan,200.0,258,
2026-07-15T17:36:56,EdgeGNN_full,attention,ka_tk,True,bilateral,first,median,all,1745331.59,29078549.23,-0.003,0.1368,0.4093,128.32,123777,
2026-07-15T17:36:56,EdgeGNN_full,attention,ka_tk,True,bilateral,first,median,1M,11651739.65,77616624.95,-0.023,-12.9726,0.1136,178.03,17372,
2026-07-15T17:36:56,EdgeGNN_full,attention,ka_tk,True,bilateral,first,median,10M,59111421.74,195874517.34,-0.1003,-36.2628,0.0002,195.71,2723,
2026-07-15T17:36:56,EdgeGNN_full,attention,ka_tk,True,bilateral,first,median,100M,380786814.5,628729685.45,-0.5795,-103.4686,-0.1884,199.51,258,
2026-07-15T17:40:24,EdgeGAT_full,blend,ka_tk,True,bilateral,first,median,all,1739665.28,29078388.0,-0.003,0.1978,0.4707,126.04,123777,
2026-07-15T17:40:24,EdgeGAT_full,blend,ka_tk,True,bilateral,first,median,1M,11659506.28,77616474.68,-0.023,-12.1937,0.1059,178.39,17372,
2026-07-15T17:40:24,EdgeGAT_full,blend,ka_tk,True,bilateral,first,median,10M,59128261.26,195873847.7,-0.1003,-35.7878,0.0019,196.06,2723,
2026-07-15T17:40:24,EdgeGAT_full,blend,ka_tk,True,bilateral,first,median,100M,380793434.76,628720257.15,-0.5794,-102.995,-0.1762,199.54,258,
2026-07-15T17:44:31,EdgeGAT_full,attention,ka_tk,True,bilateral,first,median,all,1736539.24,29082303.51,-0.0032,0.1754,0.4287,125.82,123777,
2026-07-15T17:44:31,EdgeGAT_full,attention,ka_tk,True,bilateral,first,median,1M,11540457.26,77626418.2,-0.0233,-9.8263,0.1164,166.36,17372,
2026-07-15T17:44:31,EdgeGAT_full,attention,ka_tk,True,bilateral,first,median,10M,59027153.22,195908299.64,-0.1007,-30.0921,-0.0148,192.42,2723,
2026-07-15T17:44:31,EdgeGAT_full,attention,ka_tk,True,bilateral,first,median,100M,380655369.05,628653386.48,-0.5791,-91.7231,-0.1811,199.25,258,
2026-07-15T17:46:05,EdgeGATv2_full,blend,ka_tk,True,bilateral,first,median,all,1741325.54,29068913.22,-0.0023,0.1618,0.4075,127.43,123777,
2026-07-15T17:46:05,EdgeGATv2_full,blend,ka_tk,True,bilateral,first,median,1M,11514164.49,77590227.52,-0.0223,-11.2337,0.1103,166.74,17372,
2026-07-15T17:46:05,EdgeGATv2_full,blend,ka_tk,True,bilateral,first,median,10M,58910989.32,195817765.24,-0.0997,-32.441,0.0155,192.09,2723,
2026-07-15T17:46:05,EdgeGATv2_full,blend,ka_tk,True,bilateral,first,median,100M,380585575.3,628619291.96,-0.5789,-95.329,-0.1713,199.09,258,
2026-07-15T17:48:23,EdgeGATv2_full,attention,ka_tk,True,bilateral,first,median,all,1812567.73,29038854.4,-0.0002,0.0458,0.409,129.94,123777,
2026-07-15T17:48:23,EdgeGATv2_full,attention,ka_tk,True,bilateral,first,median,1M,11168441.72,77495076.01,-0.0198,-6.4071,0.1049,140.24,17372,
2026-07-15T17:48:23,EdgeGATv2_full,attention,ka_tk,True,bilateral,first,median,10M,57995100.13,195600511.6,-0.0972,-22.1245,-0.0096,177.79,2723,
2026-07-15T17:48:23,EdgeGATv2_full,attention,ka_tk,True,bilateral,first,median,100M,379804257.4,628234216.5,-0.577,-74.2744,-0.1684,197.45,258,
2026-07-15T17:49:57,EdgeGNN_full,blend,tk_ka,True,bilateral,first,median,all,2065685.85,29028076.77,0.0005,-0.018,0.4452,132.84,123777,
2026-07-15T17:49:57,EdgeGNN_full,blend,tk_ka,True,bilateral,first,median,1M,11462015.14,77371100.2,-0.0166,-5.2535,0.1056,127.42,17372,
2026-07-15T17:49:57,EdgeGNN_full,blend,tk_ka,True,bilateral,first,median,10M,55942932.7,195154952.04,-0.0922,-18.0801,-0.0234,155.51,2723,
2026-07-15T17:49:57,EdgeGNN_full,blend,tk_ka,True,bilateral,first,median,100M,378120297.83,627375359.14,-0.5727,-64.8225,-0.1574,194.24,258,
2026-07-15T17:52:16,EdgeGNN_full,attention,tk_ka,True,bilateral,first,median,all,1748081.95,29069171.89,-0.0023,0.1921,0.4421,125.5,123777,
2026-07-15T17:52:17,EdgeGNN_full,attention,tk_ka,True,bilateral,first,median,1M,11496934.89,77589257.12,-0.0223,-10.0136,0.0945,163.88,17372,
2026-07-15T17:52:17,EdgeGNN_full,attention,tk_ka,True,bilateral,first,median,10M,58891057.24,195817204.96,-0.0997,-30.834,-0.0025,191.77,2723,
2026-07-15T17:52:17,EdgeGNN_full,attention,tk_ka,True,bilateral,first,median,100M,380570018.89,628623948.46,-0.5789,-93.9716,-0.1954,199.0,258,
2026-07-15T17:55:45,EdgeGAT_full,blend,tk_ka,True,bilateral,first,median,all,1742130.49,29067799.13,-0.0022,0.1868,0.4481,125.26,123777,
2026-07-15T17:55:45,EdgeGAT_full,blend,tk_ka,True,bilateral,first,median,1M,11464055.05,77586640.76,-0.0222,-9.0025,0.1113,160.24,17372,
2026-07-15T17:55:45,EdgeGAT_full,blend,tk_ka,True,bilateral,first,median,10M,58861852.44,195812815.02,-0.0996,-28.2194,-0.0125,191.03,2723,
2026-07-15T17:55:45,EdgeGAT_full,blend,tk_ka,True,bilateral,first,median,100M,380567804.85,628621573.21,-0.5789,-87.9062,-0.2177,199.02,258,
2026-07-15T17:59:55,EdgeGAT_full,attention,tk_ka,True,bilateral,first,median,all,1758313.34,29087033.87,-0.0036,-0.0023,0.0025,133.65,123777,
2026-07-15T17:59:55,EdgeGAT_full,attention,tk_ka,True,bilateral,first,median,1M,11795673.9,77639607.93,-0.0236,-16.9516,-0.0043,193.88,17372,
2026-07-15T17:59:55,EdgeGAT_full,attention,tk_ka,True,bilateral,first,median,10M,59295454.33,195921719.44,-0.1008,-47.4974,0.0068,199.25,2723,
2026-07-15T17:59:55,EdgeGAT_full,attention,tk_ka,True,bilateral,first,median,100M,380962355.89,628812617.88,-0.5799,-125.3462,nan,199.93,258,
2026-07-15T18:01:31,EdgeGATv2_full,blend,tk_ka,True,bilateral,first,median,all,1735408.76,29071437.82,-0.0025,0.2122,0.4637,124.72,123777,
2026-07-15T18:01:31,EdgeGATv2_full,blend,tk_ka,True,bilateral,first,median,1M,11526251.25,77597375.61,-0.0225,-9.9951,0.1012,164.95,17372,
2026-07-15T18:01:31,EdgeGATv2_full,blend,tk_ka,True,bilateral,first,median,10M,58960828.67,195835465.57,-0.0999,-30.6572,-0.0003,192.91,2723,
2026-07-15T18:01:31,EdgeGATv2_full,blend,tk_ka,True,bilateral,first,median,100M,380647767.02,628660033.83,-0.5791,-92.6348,-0.1964,199.2,258,
2026-07-15T18:03:52,EdgeGATv2_full,attention,tk_ka,True,bilateral,first,median,all,1738455.5,29075418.99,-0.0028,0.1703,0.4281,127.57,123777,
2026-07-15T18:03:52,EdgeGATv2_full,attention,tk_ka,True,bilateral,first,median,1M,11608296.5,77608293.5,-0.0228,-13.0836,0.1108,174.92,17372,
2026-07-15T18:03:52,EdgeGATv2_full,attention,tk_ka,True,bilateral,first,median,10M,59032161.57,195856894.83,-0.1001,-36.2439,-0.0063,194.22,2723,
2026-07-15T18:03:52,EdgeGATv2_full,attention,tk_ka,True,bilateral,first,median,100M,380725015.87,628702676.04,-0.5793,-105.6321,-0.1872,199.39,258,
2026-07-15T21:57:18,RF,none,none,False,node,first,drop,all,1284996.1,21712857.01,0.0652,0.4711,0.6958,106.12,135454,
2026-07-15T21:57:18,RF,none,none,False,node,first,drop,1M,8642555.97,58653552.05,0.0429,-5.0164,0.3328,125.22,18559,
2026-07-15T21:57:18,RF,none,none,False,node,first,drop,10M,46522237.86,154005526.31,-0.0435,-14.1113,0.2308,151.44,2686,
2026-07-15T21:57:18,RF,none,none,False,node,first,drop,100M,313305055.49,516266168.05,-0.5729,-37.7585,0.1175,168.65,232,
2026-07-15T22:31:52,TabTF,none,none,False,node,first,drop,all,1436467.89,22473320.09,-0.0014,0.2991,0.5616,119.76,135454,
2026-07-15T22:31:52,TabTF,none,none,False,node,first,drop,1M,9654119.72,60709868.04,-0.0254,-9.828,0.1302,153.65,18559,
2026-07-15T22:31:52,TabTF,none,none,False,node,first,drop,10M,51632330.88,159384796.84,-0.1177,-29.7356,-0.0019,187.06,2686,
2026-07-15T22:31:52,TabTF,none,none,False,node,first,drop,100M,338624352.66,533085673.3,-0.6771,-97.3316,-0.1164,198.59,232,
2026-07-15T22:32:38,GCN,none,none,False,node,first,drop,all,1807241.92,28252266.59,0.0002,0.1214,0.4996,126.85,120623,
2026-07-15T22:32:38,GCN,none,none,False,node,first,drop,1M,10926380.03,74063909.32,-0.0203,-5.4825,0.1384,141.91,17544,
2026-07-15T22:32:38,GCN,none,none,False,node,first,drop,10M,56063293.04,186618929.52,-0.1,-19.8974,0.0064,176.16,2759,
2026-07-15T22:32:38,GCN,none,none,False,node,first,drop,100M,367286591.5,606047445.32,-0.5815,-68.9328,-0.139,197.1,255,
2026-07-15T22:34:49,GAT,none,none,False,node,first,drop,all,1775182.12,28255845.64,-0.0001,0.1613,0.4904,125.39,120623,
2026-07-15T22:34:49,GAT,none,none,False,node,first,drop,1M,10948847.71,74080215.51,-0.0207,-6.1787,0.1369,144.04,17544,
2026-07-15T22:34:49,GAT,none,none,False,node,first,drop,10M,56295371.13,186659986.44,-0.1005,-21.4484,0.0159,179.47,2759,
2026-07-15T22:34:49,GAT,none,none,False,node,first,drop,100M,367440801.34,606100506.42,-0.5818,-71.0225,-0.1041,197.5,255,
2026-07-15T22:37:20,GATv2,none,none,False,node,first,drop,all,1770362.25,28259883.31,-0.0004,0.1671,0.4973,125.01,120623,
2026-07-15T22:37:20,GATv2,none,none,False,node,first,drop,1M,10943458.08,74091783.13,-0.021,-6.002,0.138,143.1,17544,
2026-07-15T22:37:20,GATv2,none,none,False,node,first,drop,10M,56345625.6,186690612.62,-0.1009,-21.1675,0.0118,179.83,2759,
2026-07-15T22:37:20,GATv2,none,none,False,node,first,drop,100M,367556395.65,606184955.83,-0.5823,-71.5761,-0.1111,197.69,255,
2026-07-15T22:44:57,RF,concat,keepall,True,node,first,drop,all,1280726.75,21680027.88,0.0681,0.4877,0.7086,105.43,135454,
2026-07-15T22:44:57,RF,concat,keepall,True,node,first,drop,1M,8632591.54,58566166.35,0.0458,-4.6386,0.356,124.61,18559,
2026-07-15T22:44:57,RF,concat,keepall,True,node,first,drop,10M,46483484.45,153776466.03,-0.0404,-12.9354,0.2445,150.92,2686,
2026-07-15T22:44:57,RF,concat,keepall,True,node,first,drop,100M,312330921.03,515432844.01,-0.5679,-35.1028,0.0985,167.79,232,
2026-07-15T23:44:00,TabTF,concat,keepall,True,node,first,drop,all,1433766.55,22468339.06,-0.0009,0.3189,0.5689,117.99,135454,
2026-07-15T23:44:00,TabTF,concat,keepall,True,node,first,drop,1M,9590385.54,60695823.19,-0.0249,-8.1376,0.145,148.35,18559,
2026-07-15T23:44:00,TabTF,concat,keepall,True,node,first,drop,10M,51529978.91,159353997.64,-0.1173,-26.1793,-0.0124,185.25,2686,
2026-07-15T23:44:00,TabTF,concat,keepall,True,node,first,drop,100M,338519553.52,533026512.59,-0.6767,-92.0564,-0.0863,198.38,232,
2026-07-15T23:44:47,GCN,concat,keepall,True,node,first,drop,all,1807106.87,28263449.98,-0.0006,0.0706,0.3976,128.83,120623,
2026-07-15T23:44:47,GCN,concat,keepall,True,node,first,drop,1M,10937678.18,74097771.64,-0.0212,-6.648,0.1306,141.42,17544,
2026-07-15T23:44:47,GCN,concat,keepall,True,node,first,drop,10M,56446658.27,186705779.45,-0.1011,-22.1971,0.0183,181.16,2759,
2026-07-15T23:44:47,GCN,concat,keepall,True,node,first,drop,100M,367599938.16,606198971.09,-0.5823,-73.1133,-0.159,197.71,255,
2026-07-15T23:47:01,GAT,concat,keepall,True,node,first,drop,all,9518203.91,98930949.45,-11.2599,-0.0501,0.4118,128.68,120623,
2026-07-15T23:47:01,GAT,concat,keepall,True,node,first,drop,1M,15760930.27,98110603.13,-0.7903,-7.5061,0.1167,146.11,17544,
2026-07-15T23:47:01,GAT,concat,keepall,True,node,first,drop,10M,58914739.3,192530687.68,-0.1708,-23.7561,0.0111,181.43,2759,
2026-07-15T23:47:01,GAT,concat,keepall,True,node,first,drop,100M,367348303.98,606145160.29,-0.5821,-78.7363,-0.1307,197.57,255,
2026-07-15T23:49:35,GATv2,concat,keepall,True,node,first,drop,all,1779532.46,28277511.16,-0.0016,0.1658,0.4539,125.77,120623,
2026-07-15T23:49:35,GATv2,concat,keepall,True,node,first,drop,1M,11054895.97,74139027.53,-0.0223,-7.6168,0.1043,148.81,17544,
2026-07-15T23:49:35,GATv2,concat,keepall,True,node,first,drop,10M,56777576.01,186802414.6,-0.1022,-25.629,0.0047,186.29,2759,
2026-07-15T23:49:35,GATv2,concat,keepall,True,node,first,drop,100M,367939335.08,606391981.66,-0.5833,-84.9792,-0.1986,198.37,255,
2026-07-15T23:57:01,RF,concat,topk,True,node,first,drop,all,1281993.9,21671387.07,0.0688,0.4756,0.6996,105.96,135454,
2026-07-15T23:57:01,RF,concat,topk,True,node,first,drop,1M,8618590.15,58542014.58,0.0465,-4.7285,0.3484,124.56,18559,
2026-07-15T23:57:01,RF,concat,topk,True,node,first,drop,10M,46368489.77,153710413.98,-0.0396,-13.2428,0.2423,150.81,2686,
2026-07-15T23:57:01,RF,concat,topk,True,node,first,drop,100M,311484471.73,515246950.17,-0.5667,-35.8237,0.0849,166.7,232,
2026-07-16T00:52:46,TabTF,concat,topk,True,node,first,drop,all,1436887.8,22472099.44,-0.0013,0.274,0.5365,120.19,135454,
2026-07-16T00:52:46,TabTF,concat,topk,True,node,first,drop,1M,9615378.43,60706287.18,-0.0253,-9.053,0.1337,150.18,18559,
2026-07-16T00:52:46,TabTF,concat,topk,True,node,first,drop,10M,51602588.46,159379119.1,-0.1176,-28.5143,-0.0165,186.38,2686,
2026-07-16T00:52:46,TabTF,concat,topk,True,node,first,drop,100M,338623146.22,533079217.83,-0.6771,-96.3935,-0.0905,198.59,232,
2026-07-16T00:53:39,GCN,concat,topk,True,node,first,drop,all,1866885.98,28262428.52,-0.0006,0.0149,0.4135,130.49,120623,
2026-07-16T00:53:39,GCN,concat,topk,True,node,first,drop,1M,10905315.58,74081459.98,-0.0208,-5.6335,0.109,136.45,17544,
